credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
551000000002231,46,8,2026,Visa,ncoggerp5@nsu.edu
551000000002232,843,11,2025,Visa,scorterp9@nsu.edu
551000000002233,55,7,2031,Visa,rtowle56@nsu.edu
551000000002234,723,11,2032,Visa,kpeeter77@nsu.edu
551000000002235,982,1,2026,Visa,kwolffersd5@nsu.edu
551000000002236,198,1,2032,Visa,escullyfe@nsu.edu
551000000002237,97,8,2029,Visa,avinkjk@nsu.edu
551000000002238,241,8,2029,Visa,btansill7d@nsu.edu
551000000002239,47,4,2026,Visa,lhaughi2@nsu.edu
551000000002240,308,2,2031,Visa,rlaweynz@nsu.edu
551000000002241,189,8,2030,Visa,dsquelch3t@nsu.edu
551000000002242,249,10,2023,Visa,cantonacci6p@nsu.edu
551000000002243,670,3,2025,Visa,fgomer8i@nsu.edu
551000000002244,982,10,2030,Visa,wcradydq@nsu.edu
551000000002245,399,9,2030,Visa,ncaiger32@nsu.edu
551000000002246,772,10,2025,Visa,vleynton8f@nsu.edu
551000000002247,78,10,2032,Visa,mgambieri@nsu.edu
551000000002248,297,6,2024,Visa,phumburton19@nsu.edu
551000000002249,68,4,2031,Visa,dmcilroy3b@nsu.edu
551000000002250,252,9,2024,Visa,nbryning3c@nsu.edu
551000000002251,171,9,2030,Visa,eeland93@nsu.edu
551000000002252,860,3,2024,Visa,mtrathanhw@nsu.edu
551000000002253,873,5,2028,Visa,kikinsky@nsu.edu
551000000002254,372,11,2031,Visa,bluttypu@nsu.edu
551000000002255,202,9,2024,Visa,lmccorleynj@nsu.edu
551000000002256,129,7,2023,Visa,gladell2m@nsu.edu
551000000002257,64,8,2029,Visa,bpendleberrybd@nsu.edu
551000000002258,358,10,2024,Visa,dburditt8t@nsu.edu
551000000002259,340,10,2026,Visa,ssimmondsbl@nsu.edu
551000000002260,109,4,2024,Visa,bdack61@nsu.edu
551000000002261,747,11,2032,Visa,aswanneer@nsu.edu
551000000002262,39,3,2031,Visa,gsebringm0@nsu.edu
551000000002263,956,5,2032,Visa,vshingfield22@nsu.edu
551000000002264,708,3,2030,Visa,dmccallion9t@nsu.edu
551000000002265,418,3,2025,Visa,pgresham9x@nsu.edu
551000000002266,187,3,2024,Visa,fstodartdu@nsu.edu
551000000002267,44,4,2025,Visa,caskiek0@nsu.edu
551000000002268,393,3,2024,Visa,astudholmer6@nsu.edu
551000000002269,13,12,2023,Visa,seilhersen88@nsu.edu
551000000002270,458,4,2023,Visa,jfladegx@nsu.edu
551000000002271,672,9,2025,Visa,kwearjh@nsu.edu
551000000002272,434,11,2032,Visa,cbrownqv@nsu.edu
551000000002273,129,1,2030,Visa,gmcfie27@nsu.edu
551000000002274,309,6,2023,Visa,skilfether70@nsu.edu
551000000002275,931,4,2032,Visa,mtuxell5t@nsu.edu
551000000002276,384,2,2030,Visa,sgoomesm6@nsu.edu
551000000002277,119,11,2032,Visa,ctolmienr@nsu.edu
551000000002278,888,9,2026,Visa,gmcrillq7@nsu.edu
551000000002279,714,10,2030,Visa,kinglefield1d@nsu.edu
551000000002280,430,8,2025,Visa,jtargetter6a@nsu.edu
551000000002281,350,10,2027,Visa,talvaric@nsu.edu
551000000002282,859,12,2027,Visa,peddicott9v@nsu.edu
551000000002283,905,1,2027,Visa,cmabbsdt@nsu.edu
551000000002284,750,3,2029,Visa,pdewdenyle@nsu.edu
551000000002285,777,8,2031,Visa,cpennettalf@nsu.edu
551000000002286,219,12,2032,Visa,abaloghm7@nsu.edu
551000000002287,797,8,2031,Visa,plomaz41@nsu.edu
551000000002288,443,12,2032,Visa,dmcglade6u@nsu.edu
551000000002289,222,1,2025,Visa,mhegleydw@nsu.edu
551000000002290,103,4,2032,Visa,lthormannit@nsu.edu
551000000002291,254,2,2024,Visa,jpickardf@nsu.edu
551000000002292,621,9,2031,Visa,mreeves46@nsu.edu
551000000002293,272,5,2026,Visa,shollow7p@nsu.edu
551000000002294,624,2,2027,Visa,gmenegorl@nsu.edu
551000000002295,935,6,2023,Visa,aduddy5i@nsu.edu
551000000002296,687,8,2024,Visa,blangdonc4@nsu.edu
551000000002297,552,9,2027,Visa,bmessomk1@nsu.edu
551000000002298,729,11,2023,Visa,mgilfoy4@nsu.edu
551000000002299,620,11,2027,Visa,abrodie9b@nsu.edu
551000000002300,375,7,2025,Visa,gnorecb@nsu.edu
551000000002301,51,4,2026,Visa,tdominighi2b@nsu.edu
551000000002302,277,11,2026,Visa,llangan4c@nsu.edu
551000000002303,640,8,2030,Visa,delsley7f@nsu.edu
551000000002304,872,5,2030,Visa,jcromartyd4@nsu.edu
551000000002305,439,8,2030,Visa,omarrille9@nsu.edu
551000000002306,434,6,2032,Visa,lsygroveml@nsu.edu
551000000002307,350,6,2029,Visa,mhedau6z@nsu.edu
551000000002308,133,12,2031,Visa,srourke2n@nsu.edu
551000000002309,348,5,2023,Visa,cbattellcs@nsu.edu
551000000002310,281,11,2027,Visa,elyfecx@nsu.edu
551000000002311,252,8,2031,Visa,wjosephai@nsu.edu
551000000002312,327,3,2027,Visa,hhardesty5@nsu.edu
551000000002313,71,8,2024,Visa,esavile1e@nsu.edu
551000000002314,715,9,2028,Visa,rpickfordir@nsu.edu
551000000002315,21,6,2025,Visa,broblin1a@nsu.edu
551000000002316,685,3,2030,Visa,bmcloney3f@nsu.edu
551000000002317,374,4,2025,Visa,mnoahb6@nsu.edu
551000000002318,470,7,2028,Visa,dduinkerkjw@nsu.edu
551000000002319,478,2,2025,Visa,dlysaght2e@nsu.edu
551000000002320,93,8,2023,Visa,bchinery3w@nsu.edu
551000000002321,940,8,2031,Visa,ahilland1w@nsu.edu
551000000002322,969,4,2030,Visa,rkoenenh7@nsu.edu
551000000002323,447,3,2025,Visa,bstrangeri3@nsu.edu
551000000002324,732,3,2030,Visa,gbasiloneo4@nsu.edu
551000000002325,433,3,2031,Visa,scurtisnw@nsu.edu
551000000002326,953,4,2024,Visa,moscanlonro@nsu.edu
551000000002327,182,11,2032,Visa,htreadgall67@nsu.edu
551000000002328,460,11,2031,Visa,gwaddingtonah@nsu.edu
551000000002329,101,11,2024,Visa,jcaverhillld@nsu.edu
551000000002330,812,3,2023,Visa,mamymo@nsu.edu
551000000002331,690,8,2026,Visa,mshenfisch4t@nsu.edu
551000000002332,492,3,2028,Visa,achanceb4@nsu.edu
551000000002333,130,3,2030,Visa,hbardwallcz@nsu.edu
551000000002334,578,9,2026,Visa,gpabst6c@nsu.edu
551000000002335,60,9,2030,Visa,gmustard83@nsu.edu
551000000002336,874,4,2030,Visa,wquilleashhx@nsu.edu
551000000002337,242,6,2028,Visa,mbentingn7@nsu.edu
551000000002338,439,5,2028,Visa,bmayne8a@nsu.edu
551000000002339,535,1,2025,Visa,lostlerah@nsu.edu
551000000002340,737,9,2031,Visa,mfrood98@nsu.edu
551000000002341,998,9,2032,Visa,candriveauxai@nsu.edu
551000000002342,464,5,2032,Visa,tpavie7n@nsu.edu
551000000002343,386,11,2026,Visa,bmcilvennyj3@nsu.edu
551000000002344,262,3,2032,Visa,hdesboroughmp@nsu.edu
551000000002345,70,5,2023,Visa,gcordeauoq@nsu.edu
551000000002346,135,9,2031,Visa,lspurryer2g@nsu.edu
551000000002347,367,1,2031,Visa,bsyce3r@nsu.edu
551000000002348,224,1,2026,Visa,cosgar8u@nsu.edu
551000000002349,984,12,2026,Visa,gmussilliev@nsu.edu
551000000002350,805,5,2032,Visa,cwoolacottlv@nsu.edu
551000000002351,741,8,2031,Visa,cjacobowiczp9@nsu.edu
551000000002352,958,6,2027,Visa,avaughtende@nsu.edu
551000000002353,39,3,2027,Visa,wallixns@nsu.edu
551000000002354,169,6,2026,Visa,lowbridge25@nsu.edu
551000000002355,712,7,2031,Visa,amacphaden3z@nsu.edu
551000000002356,532,5,2024,Visa,mgudeman44@nsu.edu
551000000002357,620,7,2024,Visa,tfoan98@nsu.edu
551000000002358,435,10,2025,Visa,hcapellee6@nsu.edu
551000000002359,732,8,2023,Visa,cbeetonje@nsu.edu
551000000002360,814,9,2032,Visa,lkhilkov62@nsu.edu
551000000002361,914,7,2024,Visa,gdowtry4j@nsu.edu
551000000002362,243,9,2023,Visa,fdalstonbd@nsu.edu
551000000002363,838,12,2031,Visa,mmacginlaydj@nsu.edu
551000000002364,548,4,2025,Visa,jstiegersfs@nsu.edu
551000000002365,194,8,2025,Visa,elindebergh8@nsu.edu
551000000002366,235,6,2026,Visa,nheckjx@nsu.edu
551000000002367,879,7,2024,Visa,ajillinslm@nsu.edu
551000000002368,724,7,2031,Visa,snavaro1w@nsu.edu
551000000002369,377,9,2030,Visa,bshowersk5@nsu.edu
551000000002370,4471,2,2025,American Express,cmccoughancs@nsu.edu
551000000002371,126,8,2030,American Express,jraspisonnz@nsu.edu
551000000002372,7592,10,2023,American Express,dgumbrelldi@nsu.edu
551000000002373,8319,9,2024,American Express,sdeboickep@nsu.edu
551000000002374,2540,12,2023,American Express,ebemlottgd@nsu.edu
551000000002375,6108,9,2025,American Express,eleportjl@nsu.edu
551000000002376,8525,1,2030,American Express,arowk5@nsu.edu
551000000002377,1620,11,2026,American Express,dkleinbaummm@nsu.edu
551000000002378,9866,5,2030,American Express,pcussrp@nsu.edu
551000000002379,7798,4,2032,American Express,achatellq@nsu.edu
551000000002380,7064,10,2029,American Express,rwhyffened@nsu.edu
551000000002381,7942,3,2031,American Express,udowngateg1@nsu.edu
551000000002382,8637,11,2023,American Express,jlimmerll@nsu.edu
551000000002383,3493,7,2024,American Express,rclemettsmx@nsu.edu
551000000002384,9169,5,2026,American Express,cgaddesbyn9@nsu.edu
551000000002385,4263,6,2027,American Express,edensienr@nsu.edu
551000000002386,8191,10,2031,American Express,lcastellacciofw@nsu.edu
551000000002387,6821,2,2027,American Express,ascohiergc@nsu.edu
551000000002388,1600,1,2031,American Express,jdinesd1@nsu.edu
551000000002389,6599,12,2030,American Express,ckillockdq@nsu.edu
551000000002390,1163,1,2024,American Express,jhanscome2@nsu.edu
551000000002391,6886,4,2028,American Express,zcathenodkt@nsu.edu
551000000002392,1927,12,2028,American Express,rkeepemc@nsu.edu
551000000002393,1551,9,2032,American Express,fbalharryqi@nsu.edu
551000000002394,195,1,2031,American Express,tdunsqs@nsu.edu
551000000002395,832,9,2032,American Express,smatousekr3@nsu.edu
551000000002396,5213,7,2032,American Express,ablackwayrr@nsu.edu
551000000002397,8353,4,2025,American Express,wadamekog@nsu.edu
551000000002398,2660,5,2031,American Express,nhamberf2@nsu.edu
551000000002399,2832,8,2030,American Express,akryszkieciczi3@nsu.edu
551000000002400,7525,9,2032,American Express,zlippiettq0@nsu.edu
551000000002401,4855,12,2031,American Express,eivanyutin1s@nsu.edu
551000000002402,3597,6,2032,American Express,hbaylied2@nsu.edu
551000000002403,6514,9,2027,American Express,jelderidgeec@nsu.edu
551000000002404,9298,9,2025,American Express,kfeatherbyif@nsu.edu
551000000002405,9966,1,2028,American Express,mhartroppnt@nsu.edu
551000000002406,1889,10,2024,American Express,akinnenil@nsu.edu
551000000002407,6712,8,2025,American Express,ncamockh1@nsu.edu
551000000002408,1864,7,2024,American Express,ebradaneja@nsu.edu
551000000002409,2995,4,2031,American Express,dbrodeurk4@nsu.edu
551000000002410,9348,1,2031,American Express,gjirieckm5@nsu.edu
551000000002411,3597,6,2028,American Express,sdrawmerm9@nsu.edu
551000000002412,6239,8,2026,American Express,sbilbreyn5@nsu.edu
551000000002413,4227,6,2030,American Express,rtuteom@nsu.edu
551000000002414,3440,7,2027,American Express,frosiellokj@nsu.edu
551000000002415,5294,1,2024,American Express,cetherseyd5@nsu.edu
551000000002416,640,6,2024,American Express,ksenettf4@nsu.edu
551000000002417,1269,4,2027,American Express,chailsfs@nsu.edu
551000000002418,3431,10,2026,American Express,dbarstowkh2@nsu.edu
551000000002419,218,5,2030,American Express,kblaxlandhw@nsu.edu
551000000002420,7722,4,2027,American Express,gbartleetkp@nsu.edu
551000000002421,50,9,2026,American Express,zcroommd@nsu.edu
551000000002422,1217,5,2029,American Express,rhargie2d@nsu.edu
551000000002423,1638,7,2028,American Express,khakeci@nsu.edu
551000000002424,4989,8,2031,American Express,cibbittez@nsu.edu
551000000002425,1219,1,2023,American Express,ksaunperfe@nsu.edu
551000000002426,1396,1,2032,American Express,chumphreyhg@nsu.edu
551000000002427,8178,8,2031,American Express,tgrundoni9@nsu.edu
551000000002428,8444,4,2029,American Express,asouthwickn7@nsu.edu
551000000002429,8786,6,2032,American Express,seisaknn@nsu.edu
551000000002430,3768,7,2027,American Express,dswannackcg@nsu.edu
551000000002431,3297,12,2023,American Express,egerredds@nsu.edu
551000000002432,7062,8,2024,American Express,scrundenea@nsu.edu
551000000002433,4812,7,2028,American Express,sphillisia@nsu.edu
551000000002434,3080,7,2028,American Express,bpedroiq@nsu.edu
551000000002435,7887,1,2030,American Express,kdunderdaleow@nsu.edu
551000000002436,5335,3,2032,American Express,anorcliffpu@nsu.edu
551000000002437,2835,3,2025,American Express,rhallehu@nsu.edu
551000000002438,4968,5,2029,American Express,lmauricejn@nsu.edu
551000000002439,2363,9,2027,American Express,rbalshenmg@nsu.edu
551000000002440,927,2,2030,American Express,twitnallmk@nsu.edu
551000000002441,9458,12,2025,American Express,lloughlinoi@nsu.edu
551000000002442,6500,9,2026,American Express,mtitmussol@nsu.edu
551000000002443,5071,2,2024,American Express,mcowplandpd@nsu.edu
551000000002444,5429,1,2026,American Express,areedickqr@nsu.edu
551000000002445,4571,8,2024,American Express,rissakovfz@nsu.edu
551000000002446,8484,4,2024,American Express,bderringtongx@nsu.edu
551000000002447,2466,6,2023,American Express,skyngei4@nsu.edu
551000000002448,1459,1,2029,American Express,dsmoguros@nsu.edu
551000000002449,8101,10,2030,American Express,sschwaigerpx@nsu.edu
551000000002450,4075,12,2024,American Express,twarykd9@nsu.edu
551000000002451,9218,10,2027,American Express,gholgank6@nsu.edu
551000000002452,611,7,2031,American Express,lstrivensle@nsu.edu
551000000002453,5490,3,2031,American Express,lianelliod@nsu.edu
551000000002454,2928,6,2025,American Express,vthornewellqv@nsu.edu
551000000002455,3864,12,2027,American Express,icollissg@nsu.edu
551000000002456,5858,3,2032,American Express,dnellesnd@nsu.edu
551000000002457,1554,6,2027,American Express,jgeddesoj@nsu.edu
551000000002458,4907,3,2027,American Express,nchaggft@nsu.edu
551000000002459,9931,5,2027,American Express,blambournelx@nsu.edu
551000000002460,2844,10,2024,American Express,dsymmersp5@nsu.edu
551000000002461,9105,5,2027,American Express,mshreenaniu@nsu.edu
551000000002462,4556,6,2032,American Express,vouletf8@nsu.edu
551000000002463,2523,11,2024,American Express,dcuolahanff@nsu.edu
551000000002464,8266,5,2026,American Express,faverayfw@nsu.edu
551000000002465,327,10,2024,American Express,ecaings@nsu.edu
551000000002466,6045,7,2024,American Express,aparkinjp@nsu.edu
551000000002467,2075,4,2023,American Express,dduddenko@nsu.edu
551000000002468,1420,4,2024,American Express,cmapowderni@nsu.edu
551000000002469,3215,11,2030,American Express,atrehearnoq@nsu.edu
551000000002470,8775,9,2031,American Express,jdeavinb5@nsu.edu
551000000002471,9794,3,2031,American Express,acodagy@nsu.edu
551000000002472,9766,3,2023,American Express,mbodelljz@nsu.edu
551000000002473,4134,5,2029,American Express,seddiesmj@nsu.edu
551000000002474,4984,4,2026,American Express,mgilliattq4@nsu.edu
551000000002475,1230,5,2032,American Express,stresisern@nsu.edu
551000000002476,2288,8,2027,American Express,pwallsamcd@nsu.edu
551000000002477,4185,6,2023,American Express,tbreslandfy@nsu.edu
551000000002478,8642,6,2023,American Express,jlabusquieren6@nsu.edu
551000000002479,6720,7,2023,American Express,ncausiercb@nsu.edu
551000000002480,859,12,2026,American Express,mmeoe5@nsu.edu
551000000002481,2876,10,2023,American Express,tgrenshielshd@nsu.edu
551000000002482,7515,3,2031,American Express,mmostynig@nsu.edu
551000000002483,8929,4,2030,American Express,rlissimorek3@nsu.edu
551000000002484,4195,9,2025,American Express,mwythemu@nsu.edu
551000000002485,1215,11,2025,American Express,gfackneyoc@nsu.edu
551000000002486,3132,6,2025,American Express,fminchelloh@nsu.edu
551000000002487,8163,12,2031,American Express,emoggdv@nsu.edu
551000000002488,9625,7,2024,American Express,kburnhamsl6@nsu.edu
551000000002489,5507,6,2030,American Express,fholleworthmb@nsu.edu
551000000002490,9883,10,2028,American Express,cdumsdayqd@nsu.edu
551000000002491,9555,1,2027,American Express,npolkinhornqh@nsu.edu
551000000002492,4518,10,2027,American Express,mlindenstraussqj@nsu.edu
551000000002493,1345,3,2025,American Express,ceastesr0@nsu.edu
551000000002494,260,4,2025,American Express,blepagef0@nsu.edu
551000000002495,8283,11,2029,American Express,rhogginsnj@nsu.edu
551000000002496,5929,4,2028,American Express,rburnhamsde@nsu.edu
551000000002497,9844,5,2029,American Express,rjakovijevicip@nsu.edu
551000000002498,8526,10,2031,American Express,mlemonnierji@nsu.edu
551000000002499,4426,12,2023,American Express,ktaffleyku@nsu.edu
551000000002500,5852,12,2031,American Express,cklainmanqn@nsu.edu
551000000002501,6512,5,2030,American Express,ovillafi@nsu.edu
551000000002502,9666,9,2030,American Express,jgerlingj7@nsu.edu
551000000002503,8225,8,2024,American Express,frattkd@nsu.edu
551000000002504,8795,1,2024,American Express,gblunkettpq@nsu.edu
551000000002505,1760,6,2025,American Express,tmessierq5@nsu.edu
551000000002506,5828,10,2029,American Express,bduggetms@nsu.edu
551000000002507,2397,12,2024,American Express,lbuckneykj@nsu.edu
551000000002508,2490,5,2023,American Express,pradmoreln@nsu.edu
551000000002509,9063,9,2031,American Express,jwestbyr7@nsu.edu
551000000002510,2403,4,2028,American Express,nantrackcq@nsu.edu
551000000002511,9557,8,2028,American Express,rmcelhinneyg4@nsu.edu
551000000002512,9596,12,2025,American Express,byaxleygn@nsu.edu
551000000002513,7815,3,2024,American Express,asaddingtonl1@nsu.edu
551000000002514,480,8,2025,American Express,hcharnickp8@nsu.edu
551000000002515,5135,9,2023,American Express,hglasondu@nsu.edu
551000000002516,4971,4,2032,American Express,tmcquieeg@nsu.edu
551000000002517,2258,3,2025,American Express,hbinglejy@nsu.edu
551000000002518,2559,1,2030,American Express,ifidilisl0@nsu.edu
551000000002519,7573,10,2028,American Express,bmcginglf@nsu.edu
551000000002520,4950,2,2028,American Express,bcasellr@nsu.edu
551000000002521,8190,8,2024,American Express,jgutman58@nsu.edu
551000000002522,5999,2,2025,American Express,klawtoncc@nsu.edu
551000000002523,6604,3,2030,American Express,lsibillecr@nsu.edu
551000000002524,9548,1,2024,American Express,lbenainejs@nsu.edu
551000000002525,5637,7,2026,American Express,lhingeleyov@nsu.edu
551000000002526,6916,4,2025,American Express,rcatherallpg@nsu.edu
551000000002527,3918,6,2026,American Express,mlibreypm@nsu.edu
551000000002528,3589,7,2026,American Express,sbrundellgm@nsu.edu
551000000002529,771,8,2030,American Express,udoggkv@nsu.edu
551000000002530,9031,8,2024,American Express,cmaxted8c@nsu.edu
551000000002531,7814,10,2025,American Express,rsirrellj7@nsu.edu
551000000002532,6945,3,2028,American Express,gsandwickdh@nsu.edu
551000000002533,8156,8,2026,American Express,bcheeld7@nsu.edu
551000000002534,4098,12,2025,American Express,mnekrewse9@nsu.edu
551000000002535,4283,4,2028,American Express,ntorelej@nsu.edu
551000000002536,4004,2,2029,American Express,sboerderfn@nsu.edu
551000000002537,4050,3,2031,American Express,sbrushneengp@nsu.edu
551000000002538,418,2,2026,American Express,sbaddeleyh0@nsu.edu
551000000002539,6777,2,2027,American Express,cjoslynhn@nsu.edu
551000000002540,749,10,2031,American Express,lpretsellik@nsu.edu
551000000002541,2704,7,2024,American Express,fcradickjr@nsu.edu
551000000002542,5947,10,2023,American Express,cbarriballk9@nsu.edu
551000000002543,3158,4,2030,American Express,phakeng@nsu.edu
551000000002544,8842,6,2027,American Express,pcawdelloe@nsu.edu
551000000002545,5574,7,2023,American Express,wmcgaviganqq@nsu.edu
551000000002546,4147,12,2024,American Express,nmerwoodr6@nsu.edu
551000000002547,5259,10,2027,American Express,pstartehp@nsu.edu
551000000002548,8731,5,2026,American Express,idartnall6x@nsu.edu
551000000002549,8236,6,2028,American Express,rstowkr@nsu.edu
551000000002550,6631,4,2030,American Express,gpeggramo3@nsu.edu
551000000002551,933,3,2025,American Express,evuittetqo@nsu.edu
551000000002552,5050,10,2030,American Express,sbernaldezri@nsu.edu
551000000002553,370,11,2029,American Express,lswindlehurstc7@nsu.edu
551000000002554,9203,4,2031,American Express,aplacstonecx@nsu.edu
551000000002555,6613,2,2026,American Express,mdormonhv@nsu.edu
551000000002556,6474,8,2024,American Express,rsculleyiu@nsu.edu
551000000002557,9892,9,2029,American Express,cabdieiy@nsu.edu
551000000002558,6603,8,2030,American Express,emeritonl3@nsu.edu
551000000002559,3150,2,2024,American Express,wjanoslq@nsu.edu
551000000002560,9637,10,2032,American Express,awilbudpz@nsu.edu
551000000002561,62,2,2025,American Express,mseabrookqk@nsu.edu
551000000002562,7830,1,2027,American Express,nkegleym@nsu.edu
551000000002563,6536,9,2023,American Express,roxbroughcz@nsu.edu
551000000002564,5955,2,2025,American Express,amadnerd8@nsu.edu
551000000002565,9860,5,2027,American Express,ctraillfm@nsu.edu
551000000002566,1018,8,2030,American Express,trichardsonh3@nsu.edu
551000000002567,4078,11,2024,American Express,abeadlesie@nsu.edu
551000000002568,4662,9,2023,American Express,laccombij@nsu.edu
551000000002569,5669,4,2028,American Express,bemlynn8@nsu.edu
551000000002570,4322,1,2032,American Express,bboydene@nsu.edu
551000000002571,6561,8,2026,American Express,moreillypa@nsu.edu
551000000002572,6160,6,2029,American Express,aalldisdh@nsu.edu
551000000002573,3212,3,2032,American Express,jlowisee@nsu.edu
551000000002574,856,12,2029,American Express,lyoxallkx@nsu.edu
551000000002575,2644,7,2029,American Express,jbadgerp9@nsu.edu
551000000002576,428,2,2024,American Express,vschiesterlqb@nsu.edu
551000000002577,1470,4,2027,American Express,hmccueqc@nsu.edu
551000000002578,6743,10,2030,American Express,bcordobach@nsu.edu
551000000002579,8024,5,2028,American Express,dcarabetlz@nsu.edu
551000000002580,8681,2,2032,American Express,jvsanelliq2@nsu.edu
551000000002581,1655,2,2029,American Express,lgierckeqk@nsu.edu
551000000002582,729,7,2026,American Express,nbenieshqz@nsu.edu
551000000002583,5312,2,2026,American Express,gohannigan27@nsu.edu
551000000002584,7382,7,2024,American Express,esorbeyll@nsu.edu
551000000002585,2875,8,2028,American Express,adiemerhj@nsu.edu
551000000002586,5059,5,2027,American Express,asyphashr@nsu.edu
551000000002587,9085,3,2026,American Express,ssandisonmp@nsu.edu
551000000002588,4061,12,2030,American Express,fcabanera@nsu.edu
551000000002589,5713,8,2028,American Express,cilyenkofj@nsu.edu
551000000002590,3940,9,2029,American Express,hlilloic@nsu.edu
551000000002591,8980,4,2031,American Express,rgeaneme@nsu.edu
551000000002592,4636,2,2025,American Express,hbonnaroy@nsu.edu
551000000002593,4890,5,2025,American Express,ghagartro@nsu.edu
551000000002594,3281,12,2029,American Express,dbukac3t@nsu.edu
551000000002595,4331,11,2024,American Express,gdodshonhx@nsu.edu
551000000002596,5480,7,2032,American Express,tdundonmy@nsu.edu
551000000002597,9487,2,2032,American Express,smatthissonog@nsu.edu
551000000002598,2035,5,2026,American Express,gstoneleydl@nsu.edu
551000000002599,5880,8,2025,American Express,abalazsdt@nsu.edu
551000000002600,6730,2,2024,American Express,ncroshamit@nsu.edu
551000000002601,15,6,2023,American Express,egorviniz@nsu.edu
551000000002602,7385,10,2025,American Express,ckasherlo@nsu.edu
551000000002603,1723,9,2028,American Express,jlagdeo7@nsu.edu
551000000002604,6916,6,2031,American Express,rwomack49@nsu.edu
551000000002605,429,7,2032,American Express,atretwellfg@nsu.edu
551000000002606,3581,2,2023,American Express,slillfordrf@nsu.edu
551000000002607,4708,6,2025,American Express,hdibsdaledr@nsu.edu
551000000002608,829,1,2023,American Express,rpinkes@nsu.edu
551000000002609,9669,5,2030,American Express,cbelchampm6@nsu.edu
551000000002610,8296,12,2032,American Express,cfairheadqu@nsu.edu
551000000002611,5279,11,2023,American Express,scallinan19@nsu.edu
551000000002612,1981,1,2025,American Express,jelesdj@nsu.edu
551000000002613,6572,7,2032,American Express,rhuffhb@nsu.edu
551000000002614,9400,10,2026,American Express,cellicotthc@nsu.edu
551000000002615,5726,7,2027,American Express,dzarfatikm@nsu.edu
551000000002616,9882,5,2023,American Express,ehurdedgely@nsu.edu
551000000002617,607,2,2028,American Express,agibbesonmf@nsu.edu
551000000002618,6426,1,2028,American Express,mpatronoo5@nsu.edu
551000000002619,2727,3,2028,American Express,mdongalloz@nsu.edu
551000000002620,1050,7,2032,American Express,mbleespp@nsu.edu
551000000002621,4777,3,2030,American Express,echristescu11@nsu.edu
551000000002622,2546,2,2029,American Express,ashackletoni2@nsu.edu
551000000002623,4421,5,2026,American Express,asobtkaj1@nsu.edu
551000000002624,4485,6,2023,American Express,esellimanl9@nsu.edu
551000000002625,7909,10,2027,American Express,mbigriggoo@nsu.edu
551000000002626,8899,12,2031,American Express,ckingsfordpv@nsu.edu
551000000002627,1577,9,2029,American Express,jsizzeypp@nsu.edu
551000000002628,3192,2,2032,American Express,hhardesty5@nsu.edu
551000000002629,7390,6,2031,American Express,wgreenoid@nsu.edu
551000000002630,8377,10,2025,American Express,acubberleyok@nsu.edu
551000000002631,5707,3,2030,American Express,aheckle5u@nsu.edu
551000000002632,425,3,2029,American Express,sdenisonj3@nsu.edu
551000000002633,3424,2,2023,American Express,khallibertonj9@nsu.edu
551000000002634,8497,3,2027,American Express,ckedger4@nsu.edu
551000000002635,9466,11,2030,American Express,soakenfieldcl@nsu.edu
551000000002636,6430,9,2027,American Express,hcowperj2@nsu.edu
551000000002637,7771,5,2029,American Express,bkynochj6@nsu.edu
551000000002638,369,10,2028,American Express,jlaugharnen3@nsu.edu
551000000002639,6223,4,2031,American Express,agiddenq6@nsu.edu
551000000002640,6470,8,2025,American Express,cvivyanqa@nsu.edu
551000000002641,9606,2,2027,American Express,jbarrettcm@nsu.edu
551000000002642,8921,11,2031,American Express,gcharlestonco@nsu.edu
551000000002643,8047,11,2029,American Express,jstoresd4@nsu.edu
551000000002644,3781,5,2026,American Express,cbaumfordfu@nsu.edu
551000000002645,402,5,2024,American Express,kabbotha@nsu.edu
551000000002646,8892,1,2026,American Express,cschankelborghl@nsu.edu
551000000002647,7493,10,2024,American Express,gsidonjk@nsu.edu
551000000002648,3263,4,2028,American Express,apollastrinokl@nsu.edu
551000000002649,7628,7,2030,American Express,bwelbelovept@nsu.edu
551000000002650,7385,1,2025,American Express,maxelbeegv@nsu.edu
551000000002651,3778,11,2032,American Express,cgerrenh4@nsu.edu
551000000002652,9382,12,2032,American Express,abransdonju@nsu.edu
551000000002653,9369,10,2028,American Express,jmourantlm@nsu.edu
551000000002654,9207,11,2025,American Express,bturfino4@nsu.edu
551000000002655,2271,10,2026,American Express,mwillsheardw@nsu.edu
551000000002656,6093,8,2027,American Express,bprocterfa@nsu.edu
551000000002657,4800,3,2028,American Express,rcrushamhh@nsu.edu
551000000002658,4755,2,2028,American Express,bmenaultp7@nsu.edu
551000000002659,9078,11,2025,American Express,kgiabuzzid0@nsu.edu
551000000002660,3109,7,2032,American Express,iroselldz@nsu.edu
551000000002661,1203,2,2026,American Express,rhoferen@nsu.edu
551000000002662,2646,8,2024,American Express,sgazefg@nsu.edu
551000000002663,6311,4,2024,American Express,nmaseresfi@nsu.edu
551000000002664,7649,7,2025,American Express,shasniphs@nsu.edu
551000000002665,5836,3,2029,American Express,fhurleyiw@nsu.edu
551000000002666,4887,4,2030,American Express,pdelanycb@nsu.edu
551000000002667,3299,10,2031,American Express,srowem2@nsu.edu
551000000002668,9468,12,2025,American Express,wguildc8@nsu.edu
